sentence	label
erick erickson says of this turn of events:	low
"eschol amelia ""amy"" studnitz had been working for corporate mailing services since august 2008 as a senior accountant."	high
especially if you are getting it going for a school it will still be very useful.	low
eth1 is my airport extreme card.	low
et tu, newt?	low
"evan harris, another liberal democrat member of the science and technology select committee, said: ""the political sacking of a distinguished scientist, who is the chair of an independent scientific advisory committee, for the 'crime' of having different views than the secretary of state, is an enormous blow to the credibility of the government's approach to scientific evidence."""	high
evan tracey, of tnsmi-cmag, said according to his analysis, corzine is well on track to spend more than $20 million by tuesday when voters head to the polls.	high
even after shutdown, desktop systems are still partialy powered.	high
even as drought kills off yemen's crops, farmers in villages like this one are turning increasingly to a thirsty plant called qat, the leaves of which are chewed every day by most yemeni men (and some women) for their mild narcotic effect.	high
even during the high periods of sectarian violence, he said, he and his family entertained guests in the garden.	high
"""even if only a few simple words, it would show we have the courage to talk about it and not avoid the facts."""	low
even if you do a complete uninstall/re-install..	low
even in parts of sana, the poor cluster to gather runoff from privately owned local wells as their wealthier neighbors pay the equivalent of $10 for a 3,000 liter-truckload of water.	high
even old girls like that are fine for typing assignments.	low
even the neighborhood ex-cons who lounge against their cars all afternoon at the back end of campus are outraged.	low
even though they have never met, she considers a woman from michigan a second mother and a woman in arizona to be her online protector - searching out leads as well as scam artists.	high
even though you just stepped out for a moment to take a picture, you'll need the proper documentation (as listed above) to re-enter the country.	high
even wastewater treatment has proved difficult in yemen.	high
"ever time i run ""startmol"" this is what i see:"	low
every big gop booster helps, sure, but more than anything he needs endorsements from big-name centrist republicans to send the message that party trumps all in a two-man race with a democrat (a highly ironic argument for dh to be making, needless to day).	high
"""every day, i wake up and think, am i going to hear her voice today,"" hebert said."	low
everything depends on what you are looking for...	low
everything seems to be working great.	low
everything used to work fine until i plugged the monitor into a windows machine (which i couldnt make work).	low
everything works except for wireless.	low
executives there are receptive to new ideas and move forward quickly, leaving me somewhat optimistic.	high
exemptions for political leaders and a delayed start date of 2011 were among the many compromises forged during the most heated political fight of the year in springfield.	high
exiled tibetan spiritual leader the dalai lama has criticized chinese leaders for misleading the world about the situation in tibet.	high
exit question: aside from a thumbs up from scozzafava herself, what hope does hoffman have to make a dent in those favorable numbers in the next 72 hours?	low
exports to china, the biggest buyer of south korean goods, gained 3.4 percent in the first 20 days of october.	high
external usb disks are very common and sdparm although available isn't installed by default which implies it's use isn't standard fare.	high
extra!	low
extrapolating from the morning's siena poll, that would produce a result of hoffman 43, owens 42, scozzafava 5, with 10 percent of the voters still up for grabs.	high
"extra security had been brought in for the sold-out game pitting longtime rivals wilson and poly, said eftychiou, adding that police told school officials they had no indications the shootings stemmed from the schools' ""healthy rivalry."""	high
family friend robyn butterworth said middleton, who was thought to hold the world record for the longest time spent in an iron lung, was an inspirational woman.	high
fandi and alfan, brothers with one name each, live in a remote village in the heart of the sumatran jungle, at once a protected and dangerous place to be a child.	high
fao schwartz is right at the bottom of central park on the east courner if i remember correctly 58th and 5th.	high
farmers depended mostly on rainwater collection and shallow wells.	high
federal funds granted for bge's smart grid: baltimore gas & electric co. expects customer costs for its smart grid projects to decrease after winning a $200 million grant from the federal government tuesday, the company said.	high
federal health officials said 33 people had died of the flu across the country, although there was conflicting information about which type of the virus was to blame.	high
federal reserve policy makers, meeting this week, will probably debate whether the lack of jobs merits maintaining interest rates low for a long time, or if excess stimulus risks kindling inflation.	high
"fed policy makers, led by chairman ben s. bernanke, meet nov. 3-4 in washington and may repeat their pledge to keep interest rates low for an ""extended period."""	high
feel like spending a little time on the bleeding edge?	low
figures released last week show that children under the age of 15 account for a fifth of all swine flu hospital admissions.	high
"figuring out how to rank real-time social content is ""the great challenge of the age,"" schmidt said in an interview in front of thousands of cios and it directors at last week's gartner symposium/itxpo orlando 2009."	high
finally a search of the land around the house turned up yet another grave, containing a sixth body.	high
finally: the spoiler exits the race.	low
finance minister yoon jeung hyun said full-year economic growth is possible in 2009, compared with a previous government forecast of a 1.5 percent contraction.	high
financial markets are pricing in a steady increase in the cash rate, currently 3.25 per cent, to around 4.50 per cent by next june, and onwards to between 5 and 5.5 per cent by december, 2010.	high
find any more in the white house list?	low
"fiona fox, director of the science media centre, called for independent scientific advisers ""to be allowed to communicate their evidence and findings to the media and the public as far away from the political process as humanly possible."""	high
first-home buyers, lured by government stimulus but caught by rising rates, pay freezes and reduced working hours, are predicted to account for nearly half the default increase.	high
"""first-home buyers will be particularly hard hit because so many were caught up in the hype of the stimulus and talk of a rapidly rising market and didn't give enough thought to how they would cope with rising rates,"" he says."	high
five different burial methods were used on the victims, and the bodies were in varying states of decomposition, miller said, making it difficult to determine the ages of the victims.	high
five female victims were found inside the home, and another female body was discovered outside the home, said cuyahoga county coroner frank miller iii.	high
five super stacks make up the rocket's upper stage that is integrated with the four-segment solid rocket booster first stage.	high
flanking it were bushes shaped like corkscrews, flowers and straw baskets, which he said took him four or five months to create using wire frames to form the shapes.	high
flights at manila's international airport were canceled and about 8,000 ferry passengers were stranded as the coast guard grounded all vessels.	high
followed your instructions and bam...gott'er done!	low
following decisions to reject its advice on cannabis and ecstasy, there have been questions about its purpose.	low
foot stomping, personal and often - ironically enough - sexualized attacks, and more whining.	low
for 3 weeks we are searching the way for making it works, and reformated the disk 4 times...	low
for a great example of how change is happening see what britney did today at @britneyspears.	low
for all the criticism apple draws on the walled garden nature of its business, it has even come around to stripping drm and allowing users to download mp3 files.	high
ford also says it will manufacture a new vehicle at oakville, which currently builds the edge, flex, mkx, and mkt crossovers, but that will likely come after the current labor agreement expires.	high
ford fell 30 cents, or 4.1 percent, to $7 on oct. 30 in new york stock exchange composite trading.	high
ford has said it needs the concessions to ensure that it doesn't have a labor-cost disadvantage against gm and chrysler, which unloaded debt, closed plants and eliminated dealership contracts in their court restructurings.	high
ford may punish the uaw by making promised products in canada or mexico instead of the u.s., said david cole, chairman of the center for automotive research in ann arbor, michigan.	high
ford motor co. hourly employees have rejected contract concessions the automaker said it needed to remain competitive with its u.s. rivals, said two people familiar with the outcome of the voting.	high
ford's given its word that the company will build as many vehicles in canada as it sells there, and the union deemed the pledge good enough to grant gm- and chrysler-style concessions to ford.	high
for e-mail pick /usr/bin/mozilla-thunderbird	low
for example 5v from usb ports.	low
for example, a massachusetts family of three earning $45,775 a year can purchase subsidized insurance through the commonwealth care program for $154 a month.	high
for example, he recently floated the idea of a tax on sugary drinks, but hasn't submitted legislation - though he's likely to now.	high
for example, he said tax justice groups criticize the state for not obtaining companies' beneficial ownership information when they incorporate in the state.	high
for example, he wonders whether the officials who submitted the winning bid to host the 2008 games had been sincere in their representations during the bidding process that china would improve its human rights situation.	high
for example i have in first track: mode1/2048, but it expects other block sizes, e.g. mode1/2352.	low
for extraordinary heroism, distinguished service, and conspicuous gallantry above and beyond the call of duty as commander of motor torpedo boat squadron 3, in philippine waters during the period 7 december 1941 to 10 april 1942.	high
for falah mohammed, standing beneath a massive topiary arch by his driveway, the improved security in baghdad has brought its own problem: he cannot find a gardener with enough time to take care of his trees.	high
for india, the widening maoist insurgency is a moment of reckoning for the country's democracy and has ignited a sharp debate about where it has failed.	high
"""for instance. any tank-town garage which overhauls a flivver back in the states always replaces the gaskets with new ones. only we didn't have any. or any sealing compound. so those old gaskets had to be carefully removed, handled as gently as though they were precious lace, and laid back in place when the motors were reassembled."""	high
for it i am looking for a good diary program to replace my old diary software..	low
"for its part, the coast guard and coordinating agencies said they responded with ""surgical"" precision, limiting the oil impact to about 6 miles of shoreline."	high
for me it bug takes place on 4th computers!!!	low
for petty officer rivera, the experience has got her thinking about signing back up for active duty, but she wasn't sure.	low
for some reason restart[ing] the connection didn't work.	low
"""for that reason transparency is very essential. that is lacking in all these authoritarian governments. particularly in the people's republic of china."""	high
for the 60 reservists, who will return home after the 10-day port visit to new york, it's a chance to finally use the training they've learned in weekend sessions, to gingerly test the waters, as one might say, of ship life in the navy.	high
for the first time in almost two months, the fighting irish could relax in the fourth quarter.	high
for the first time, the bank will announce its latest decision on rates on melbourne cup day at 2.30pm - half an hour before the race on which australians bet more than $100 million each year, the sunday telegraph reports.	high
for the guy who was wondering about scripts, open nautilus and click file > scripts > open scripts folder...	high
for the north atlantic basin this season, the ace index is 45 percent of its normal level, the weakest season since 1997.	high
for the ship's crew, the voyage and commissioning of the u.s.s. new york is the culmination of many months of work, the point of transformation into an operational warship.	high
fortunately, i have just booted my system successfully again after flipping the wireless card switch on the chassis to the 'on' position.	low
for years, the central government regarded them as mostly a nuisance.	low
founded in 1966, the american society of nephrology (asn) is the world's largest professional society devoted to the study of kidney disease.	high
found it...	low
free.	low
freeman, 33, did intelligence work for the air force and later helped u.s. rep. john culberson on veterans issues.	high
friends and family gathered today at woodrow wilson high school in long beach to mourn the death of a 16-year-old honors student and track athlete who was gunned down as she and her friends were leaving a football game the night before.	high
from here, the maoists recruited and trained disgruntled tribal villagers and slowly spread out.	high
from more reading i hve gathered that it is just not enough memory to do anything more significant than read email. play a few really old games and type a few papers with.	low
from the first moments he arrived in washington on the day after his sept. 24 appointment, kirk has remained deferential to his former boss.	high
from there, he went to kennedy's former office with its expansive view of the capitol, to prepare for the move to his own more modest digs on the first floor.	high
from the top of the key and from the wing, pierce let the 3-pointers fly, drilling all five he took in the third quarter.	high
from what i can understand, it cannot find the mac 0s startup disk.	low
from where?	low
from your brief description, it seems more likely that the wireless driver is failing to tell wifiradar anything useful, rather than wifiradar itself breaking, since if it were broken, its brokenness should not survive a simple program stop and re-start.	high
fueled by street-macho bravado and inspired by sexual initiations required to get into some local gangs, they began the attack, investigators say.	high
further complicating the picture, the current massachusetts waiver expires in 2011, two years before much of the new federal law would take effect, so it would have to be renegotiated during an awkward interim period.	high
further down i 90 there is turning stone casino which has a more expensive hotel and a lodge that are suppose to be nice.	high
further, kaffeine sometimes plays sound, sometimes not.	low
gabriel contreras, md, mph (university of miami), and his colleagues conducted a thorough evaluation of the frequency of lupus nephritis in kidney transplant recipients and determined the risk this condition has for patients.	high
gardens remain one of the few flourishes of public ornament on baghdad's otherwise brown streets, defiant displays of foliage amid concrete blast walls and security checkpoints.	high
"geithner told nbc's ""meet the press"" that bringing back jobs and the confidence of investors will be the real test of recovery."	high
general administration spokesman steve valandra said that by allowing the displays outside, the state is simply trying to accommodate free speech while maintaining some decorum.	high
general jones's office declined to say whether ashcroft was present at hague's meeting.	high
"generally speaking, all of the congressional proposals follow the broad outlines of the massachusetts system - people who don't get insurance through work could turn to an ""exchange,"" modeled on the massachusetts connector, to buy coverage; depending on income, they could qualify for government-subsidized insurance."	high
get it here www.dbpoweramp.com/	low
get them all day every day by clicking here for twitter alerts of each ticket item.	low
gidday, i am a first time linux user ....	low
gingrich pointed out that scozzafava has been endorsed by the national rifle association, and opposes democratic legislation on health care reform and climate change.	high
give it a shot.	low
"given his early and consistent courting of president obama - who once quipped as citigroup chairman richard d. parsons was explaining banking matters, 'all right, i'll talk to jamie"" - that's probably not too surprising."	low
give us a link to your old diary software, so we can see exactly what you're after	low
giving my fans something new to talk about every two weeks meant exactly that: they talk about me every two weeks.	low
glad to here you are enjoying feisty on your ibook.	low
gnome-wm &   will start the window manager.	low
god know how many plastic water bottles i've gone through, not to mention the thousands of plastic action figures that my three sons have nurtured ...	low
go here to see the object and enter your six words: http://www.smithmag.net/sixwordbook/2009/10/29/a-six-word-story-about-a-significant-object/	low
good for dede.	low
good luck!!	low
good luck.	low
good luck and safe travels :)	low
good point, holli.	low
google insists android 3rd-party only	low
googlers are also pulling out all the stops for the costume contest:	low
gordon brown is planning a final public spending spree to help pull the economy out of recession and put pressure on the conservatives over their plans for deep cuts.	high
go read the whole thing:	low
got anything else?	low
go to www.1000islands.com for more info.	low
government advisers are preparing for the mass vaccination of schoolchildren to stop the spread of swine flu.	high
grabbed a pit of history for them to remember for the rest of their lives.	low
grant was appointed to the seat early this year after the death of her father, bill grant, a longtime legislator and a key member of the house democrats' leadership team.	high
grateful for any thoughts on destinations, good hotels, must see....	low
greasemonkey doesn't detect any script at all.	low
great place to raise children.	low
"greg jaffe, speaking to andrew exum, says ""this whole conventional vs. irregular debate is stupid."""	low
grounds are open daily until sunset.	low
growth in asia including japan, australia and new zealand will probably accelerate to 5.8 percent next year from 2.8 percent this year, it said.	high
guess the bad economy even hit hoobastank.	low
guess there's not an opensource alternative to this yet.	low
guys,  this is my first post on the forum that i love so much.	low
hague's visit to washington last month was described in one tory-supporting newspaper as the most comprehensive us visit by a shadow foreign secretary since labour came to power in 1997.	high
halloween is the only time authentic sluts cover their parts up.	low
halloween nostalgia seems to be the theme today, so with that in mind, here's a roundup of various retro halloween cartoons, commercials, and educational films meant to scare you, school you, and make you smile.	high
hamas has long preached that abbas' moderation doesn't pay and that only armed struggle will produce a palestinian state.	high
"hamas spokesman sami abu zuhri said the u.s. could not effectively engage in peacemaking while ignoring hamas, and said clinton's visit was ""destined to fail."""	high
happy birthday!!!	low
happy camping.	low
happy halloween.	low
happy new year.	low
has anyone else heard of or experienced a similar problem?	low
hastings noted chaudhry's disability from his military service as well as his service as a volunteer firefighter in yakima and volunteer work with the red cross youth program.	high
have a great time!	low
have a great time.	low
have fun!	low
have had quotes for limo transfer for the four of us, all around $300.	low
have we really lost confidence in our ability to govern ourselves through the ballot box?	low
having invested considerable capital in seeking a solution for palestinians and israelis as part of a broader thrust to help stabilize the oil-rich middle east, obama faces an early setback in his presidency if the two sides refuse even to talk.	high
having wasted no time feuding with the girls and playing all the guys, cavallari leaves us without a gal to root for.	low
he adds that google isn't particularly experienced at hardware design and that its influence on the t-mobile g1's hardware design is more a negative than a positive.	high
head to the back of the wal-mart supercenter in raynham and you may be in for a surprise.	low
he also alleged that documents were withheld from the board of inquiry and the inquest to cover up the way in which airworthiness regulations were ignored.	high
he also has been working on a variety of constituent issues that had accumulated since before kennedy's death on aug. 25.	high
he also played a significant role in developing the country's first artificial earth satellite.	high
he also said democrats will take the sidelining of scozzafava as a positive trend for the long-term, believing that the republican party will conservatize itself to death demographically.	high
he also said the two sides released a joint declaration and signed a number of cooperation agreements.	high
he also writes of fears during the 2000 sydney olympics that chinese athletes (no names here) would be disqualified for doping, and of a women's volleyball coach arranging for the chinese team to lose a match in the 2002 world championships to avoid facing a tougher opponent.	high
he amassed a collection that numbers more than 800 vehicles, from the overtly silly batmobile to a rolls-royce silver shadow once owned by a maharaja.	high
he argues that authorities violated the u.s. constitution and the rights of his mentally ill clients while searching for evidence that he broke an anti-rioting law on twitter.	high
he arrived in the u.s. on a tourist visa in 1998 and planned a life in the u.s. military when he joined in march 2001.	high
hear that?	low
hear the podcast	low
heartwarming!	low
he bought and bought and never stopped.	low
"he called on the government to put ""more effort"" into finding out whether there is a link to terrorism."	low
he currently is in his second term.	low
he decided to run the five kilometers for five fellow marines whose lives either had intersected with his, or whose sacrifice he learned about later.	high
he did not know the status of the airspace at the time.	low
he didn't even bother getting out of bed, he just reared up and whammo!	low
"""he didn't pay what we thought the market value was worth on a particular car. if he wanted it, he bought it."""	low
he doesn't say.	low
"he doesn't want to have to be either ""the jock"" or ""the geek""; he wants enough freedom from dated cultural definitions to be both, and more."	low
he earlier went on a 16-yard touchdown run that began with him running smack into two linebackers before spinning around, leaving the would-be tacklers colliding and grasping for air as tate dashed to the end zone.	high
heeding those words, the 36-year-old pakistani immigrant living in yakima joined the army national guard and was sent to active duty at fort lewis and fort irwin in southern california.	high
he first began to wield influence over the tories between 1998 and 2001 when he donated several million pounds to the party.	high
he gave his first floor speech last week, outlining his support for a government-run plan to compete with private insurance companies under the health care overhaul.	high
"""he got into a groove, he operated well,"" baldwin said of nichols."	low
"he got under joy behar's skin when he took some shots at cnn's rating, noting ""they don't have any pizazz."""	low
he had been quiet in the first half, taking just five shots and missing four, but for the second straight game, he came up huge after the break.	high
he had even scouted potential sites.	low
he had even spent time online researching their positions.	low
"he had hoped the revival would be a ""victory lap"" for the 82-year-old mr. simon, whose last major hit on broadway was ""lost in yonkers"" in the early 1990s."	high
he had met the families of two of the marines while serving in an official family-support role for echo company 4th reconnaissance battalion in joliet.	high
he hadn't released a new hit record in more than a decade, he'd lost his neverland ranch, and according to reports, he'd had his heart set on buying a las vegas estate that he couldn't afford.	high
he has authored 80 books mainly commentaries on religious texts - eighth among the lot on upnishads.	high
he has contracts with several banking institutions to provide advice and peddles his experience to foreign governments through tony blair associates.	high
he has led peasants and squatters in claims for vast chunks of countryside, disputes that have on occasion turned violent.	high
he has merely edited, not altered 'ramcharitmanas' published by geata press, gorakhpur, on the basis of much older editions printed by venkatesh press in 1900 or khemraj prakashan 1800, manas piyush siddhant tilak to name a few among the assorted 50 different editions he had consulted.	high
he has the support of neighbors, military veterans, his church, members of congress and even a former immigration adjudicator, totaling 28 letters requesting immigration authorities to allow him to stay in the country.	high
he is a board member of the independence heights redevelopment council and a founding member of change corps, a service organization.	high
he is chairman of the sharpstown tax increment reinvestment zone and redevelopment authority.	high
he is declining campaign donations and focusing on a simple platform of lower taxes, smaller government and no red-light cameras.	high
he just faithfully serves as a mindless stenographer for hidden people whose credibility you're told to accept even as they do nothing but spout manipulative, vapid idiocies about churchillian resolve designed to promote endless war.	high
"""he just kept finding me,"" pierce said."	low
he knows that has its place.	low
hellò.	low
hello.	low
hello all:  i have the same exact drive.	low
hello all,  i would like to first say that i've been lurking on these forums for a long time and wish to say that the community here is very friendly and most helpful.	low
hello, echofon.	low
hello, i am looking for some help re travel insurance for someone who is on regular and ongoing medication to control high blood pressure.	low
hello i am new to ubuntu too i love it but i have a similar problem	low
hello, is it possible in ubuntu to set a default program for a file extension, indepentdently of its content?	low
"hello,  i've been having an intermittent problem using wireless networks on my 12"" ibook."	low
help.	low
help	low
help doug hoffman for congress now.	low
helped me too.	low
help please!	low
help us, olympia snowe, you're our only hope!	low
he mentioned typhoon morakot, which lashed taiwan with 80 inches of rainfall in august, and typhoon ketsana, which in september brought some of the worst rains ever recorded to manila in the philippines.	high
hence i need a visa.	low
he noted, however, that he's seeing encouraging signs.	low
he rarely leaves his home.	low
her cousin is cody ray smith of san pablo, who at 15 is the youngest of the four defendants charged in the gang rape so far.	high
here a crew of reservists with the navy cleaned and re-cleaned the same section spotless hallway on a brand new ship to pass the time.	high
here are is content of my script.	low
here are the ground rules for spac:  http://www.spac.org/groundrules.cfm	low
here are the top and bottom ten with the percentage of those polled who believe their wallets would be returned:	low
he recalled that giannopoulos was handpicked to take courses on military tactics that he passed on to his men.	high
he received a standing ovation at his first caucus luncheon, has renewed old friendships among republicans, and drawn support from senior democrats, including senators dick durbin of illinois and christopher dodd of connecticut, during his first floor speech last week.	high
he refused to comment further.	low
"""here in newport maybe you wouldn't think it was much of a party. but it was a swell night, with a big moon hanging over manila bay - peaceful - and best of all, all the girls had broken out with their civilian dresses. that doesn't sound like much, but one look at them after seeing nothing but uniforms for months was like a trip back home. make-up too - they looked so goddamned nice you could eat them with a spoon. . . ."""	high
here is a list of some other private camp sites around saratoga:	low
here is a map link of manhattan.	low
here is the good one :	low
here is the link for central park.	low
here is the output:	low
here is the tail-end of the pppd call tmobile.	low
here is the website for fish creek www.fishcreekpond.com	low
here on the vast kampar peninsula, a land carpeted with dense forests and veined by unpredictable rivers, many isolated communities without their own schools or road access must send children such as fandi and alfan out onto the busy river highway.	high
here's how it works:	low
here's my output:	low
here's our rundown of the week's tech and business news.	low
here's some of what i've done:  followed walkthrough here:	low
here's the full interview:	low
here's what sly had to say:	low
here's what voters thought they knew:	low
he returned this year with greater purpose.	low
"""her face was purple and blue and she wasn't moving when they finished and ran,"" said eraclio lopez, 23, who lives nearby and ran over when the police cars rolled up."	high
her lawyer, nyan win, who also is a spokesman for the opposition national league for democracy, told reporters saturday that the u.s. embassy in rangoon is making arrangements with the party for the meeting.	high
he's a 19 year-old father, though: so what, exactly, is?	low
he said he is honored to find himself a member of washington's exclusive club of 100, after working for decades in support roles as a kennedy aide and top democratic party official.	high
"he said he would be, and that reporters ""would have a political story sunday."""	low
he said: 'i'd be surprised if the advisory council is operational by christmas.'	low
he said it currently costs $350 for a gram of cocaine as opposed to ecstasy, which costs about $40 a tablet.	high
he said it if captain camara stood for election in january, it would be difficult to see how such a vote could be credible or bring normalization of ties between guinea, its neighbors, and the international community.	high
"he said smith's decision to reclassify cannabis meant she had fallen victim to a ""skunk scare"", and in another dig at the government claimed that advocates of downgrading ecstasy from class a to class b had ""won the intellectual argument""."	high
he said sowell was known for borrowing money and looking for scrap metal to sell.	low
he said that two years before two sea kings collided off iraq in 2003, killing six royal navy officers and one american serviceman, he issued warnings about the risks.	high
he said the united states is working with others in support of the early convening of a u.n. commission of inquiry on the september 28 attack, and backing african mediation led by burkina faso president blasé compaore aimed at moving guinea to civilian rule through elections.	high
he said they had done so by censoring anyone who questioned them.	low
"he said: 'when gordon brown says that cannabis is a ""lethal drug"", when it clearly isn't, young people are not going to pay him any notice. you don't reduce drug harm by lying.'"	high
"he said, ""you see that? i'm a captain."""	low
he's filed a complaint in u.s. district court in yakima seeking citizenship based on his military service and good conduct while living here.	high
he's plainly right, this nutt, when he says that the government's attitude to cannabis is counter-productive, ill-informed and vote-grabbing.	high
"""he's won on both counts."""	low
he then hinted the team that they should take into account the high-frequency vibration when the engine was running.	high
he then worked on nuclear test-ban projects before joining the un in 1998, said the ctbto.	high
"he told a television interviewer friday that ""it is not a certainty"" that zelaya will be reinstated."	high
he told the mail on sunday: 'i'm sure my children have tried drugs. in fact, some have told me they have.	high
he was a disruptive student who once threw a flaming ball of paper at a teacher.	high
he was entertaining, personable and pleasant.	high
"""he was flying, just like he liked to,"" she said."	low
he was intrigued by one tract near downtown and one closer to the museum district.	high
he was right.	low
he was the pilot shot down in bosnia in 1995.	high
"""he was yelling. it was pretty bad."""	low
he will have to report daily to police, is not allowed out between 9pm and 6am, cannot consume alcohol or enter a licensed premises, must surrender his passport and not have any direct or indirect contact with the alleged victim.	high
"he will supply a $1 billion loan for ""supplemental liquidity"" that can be used as bankruptcy financing, the new york-based company said."	high
he wrote down (at least some of) what they said.	low
hey folks,  i applied chili555's suggestion and it works like a charm.	low
hey-  i ma having an issue with open office crashing on exit.	low
hey louise,    many congratulations to you - i have sent you forum mail.	low
hey this post have helped me quite a bit.	low
hi..	low
hi!	low
hi.	low
hi...	low
hi adk-  i love martha's too!	low
hi all,  i have a question on bittorrent and tor.	low
hi all, i have a trouble with gnome panel.	low
hi all,  i just installed hoarty in my tibook 667 mhz.	low
hi, and welcome to the forums.	low
hi carontis:  does the machine boot completely?	low
hicks said her daughter would not be trick-or-treating.	high
hicks said she didn't think sowell had a job but understood from conversations with him that he lived on a monthly check.	high
hi everyone,  i've installed ubuntu breezybadger and upgraded up to ubuntu 6.06 lts a couple of days ago, on my machine with 4 intel xeon cpus (2.66ghz); just yesterday i've upgraded the kernel (which was originally -386) to 2.6.15-26-686 in order to exploit the multiprocessor architecture  everything was working very well; so well that i finally launched the execution of four numerical simulations (scientific work)      a couple of hours ago i was working on the machine (while the four jobs were running smoothly since 20 hours) when it suddenly froze up completely     screen frozen, keyboard frozen, mouse pointer frozen, alternate screens inaccessible, network interface frozen (no ping from remote): death of the system  i've never seen such a horrible freeze in many years of heavy work with linux&c	high
hi guys , i have the same harddrive ( wd passport 160 gb )	low
hi, i am new to ubuntu, i honestly love it, i looking forward for the switch to linux, my only issue so far is with my thinkpad t40 2373 - 237375u with the wireless driver, it doesn't recognize my wireless, if some one could tell me where can i find a driver for it, or work a way around.	low
hi    i am planing a visit to 1000 islands in the beginning of may,  and i plan to stay for a night in the aread before i i continue my trip headed to new york city.	low
hi,  i have a thinkpad t41 and i'd like to get my wireless working too.	low
hi,  i have the same problem, werefore i searched this forum a while ago.	low
hi, i've got the same problem.	low
hi johne,   what machine are you using?	low
hi, just wanted to say that this script is currently broken in hardy (just upgraded) with the old error of reproducing more and more instances of itself.	low
hillary clinton turned u.s. pressure on palestinian president mahmoud abbas on saturday when she endorsed israel's view that its expansion of settlements on occupied land should not be a bar to resuming peace talks.	high
"hi matthew - i have one other report of ""bug: soft lockup on cpu#0"" although it was a different machine."	low
his boats were little more than plywood matchboxes, but bulkeley had kept them active long after the rest of america's navy and air force had been destroyed or driven off.	high
his citation reads:	low
his conceptualization of the worgen starting zone from the upcoming wow: cataclysm expansion is one of the most impressive gourd-based works of art we've ever seen.	high
his departure to brussels would be a boon for balls, the schools secretary, who is brown's most loyal henchman and who has made no secret of his ambition to lead the party.	high
his ideas include merging houston's police academy with hcc's, sharing traffic duties with metro's transit police, and combining jails with harris county.	high
his line for the night was 22 points, 8 rebounds, 4 assists, and 3 steals.	high
his longtime pr guru, the late bob jones, once told me that whatever kind of business contract michael jackson signed, he was instructed to announce it to the public by adding a zero.	high
historial sites are boring for kiddies.	low
his widow, a weapons inspector for the international atomic energy agency (iaea), was working in japan when her husband died.	high
his wife hands him a napkin filled with pills he takes to tolerate the pain that shoots from his broken back.	high
his withdrawal leaves democrats with attorney general jerry brown as their likely nominee while three republicans vie for their party's nomination in june.	high
hi, thanks for your reply.	low
hi there!	low
hi there everyone!	low
hi    we're looking for a quick long weekend getaway and keep coming back to lake placid.	low
hi youmustbekidding,  you didn't say anything about price range or type of food.	low
hmm..mine still seems to be spinning even after the script tells me it's safe to unplug.	low
hmm, thats the same guide i followed to get my 650 to sync with feisty via bluetooth.	low
hm, so the question is how can i modify this script so that if i press the cancel button the icon just stays there without being in a loop?	low
home minister p chidambaram has said naxalism has spread to 20 states with over 2,000 police station areas in 223 districts partially or substantially affected.	high
home ministry sources said around 40,000 paramilitary personnel will assist the respective state police forces during the operations that will be launched soon.	high
home sales have climbed in recent months, propelled in part by an $8,000 tax credit for first-time buyers that's set to expire at the end of this month.	high
hopefully, i have given enough information that someone can help me.	low
hopefully someone else will have some helpful advice.	low
hope that helps,  dan	low
hope this helps!	low
hope this helps.	low
hope this is what you were trying to accomplish =]	low
hope to see you this summer.	low
hope you have fun and write back about your trip.	low
hopstop.com  estimates $4.80	low
host chris wallace traveled to palm beach, florida to record the interview with limbaugh today.	high
hotsync with usb works great, but not with bluetooth.	high
house speaker michael madigan, senate president john cullerton and quinn, all three chicago democrats, reached a deal with reform groups who helped sink a version of the bill that quinn vetoed in august.	high
houstonians also were pleased with bill white's tenure as mayor, so they may not feel a sense of crisis about his replacement, murray said.	high
how about cdrecord from the terminal?	low
how about right-clicking on the item, but select 'others' option at the bottom of pop-up menu?	low
how blessed am i?	low
how can i be sure these parameters are correct?	low
"""how dare he ...he has committed an pardonable sin and must own it up,"" he told toi."	low
how did you do your update?	low
how does the media industry survive such a coming disruption?	low
how do i - if possible - sort this out?	low
how do i use the script for sdparm (sorry i am a newbie to this)?	low
howecome i need sudo to unmount the drive?	low
however, abbas spokesman nabil abu rdainah, speaking from abu dhabi where abbas met clinton earlier on saturday, said there could be no change in the palestinian position:	high
"however after foolishly telling synaptic to upgrade to the latest edgy (6.10) packages out there, the pb 15"" will no longer sleep when gnome is running."	high
however, as netflix has partnered with web-tethered dvrs, blu-ray players, and video-game console makers, the service has made its way into the more practical living room setting.	high
however, baloi would not say exactly when the summit would be held.	low
however, he is expected to hand over more of his 'frontline' duty of daily press briefings to the new head of news, vickie sheriff, a former aide to jack straw.	high
however, if a portion of the experience is derived thorough an integration with a web component that will yield additional value in functionality or social elements, then it will be more sustainable.	high
however< if you stop then start the connection after a few seconds it works like a charm!	low
however, in my xorg.conf file, there is no such a section at all.	low
however i wish there was more instrunction on what to do...	low
however, most of the increase is accounted for by debt interest and social security payments, while capital investment in housing and public services would fall in real terms.	high
however, my ibook g4 has been fairly reliable.	low
however, neither electoral nor the constitution specifically address the issue of a candidate who does not formally withdraw but urges supporters to boycott the polls.	high
however, obama signed into law legislation congress passed barring the release of any detainees from guantanamo into the united states.	high
