sentence	label
i won't even ask if you support this program.	low
given the urgency of the situation in alaska, defenders needs your immediate assistance to help save alaska's wolves from same-day airborne land-and-shoot slaughter.	low
"""truthfully."""	high
raggedy anarchy 24. oct, 2009 at 6:21 pm	low
chinese opera.	low
the construction of hoover dam did not single-handedly save las vegas, however.	low
"""they're seasoned, they know how to win and we're going to have to deal with that."	high
"""you don't like it?"""	low
the blood in her palms, still filling up, began to ripple.	low
i would have sworn to you that he was dead.	low
cousin: gunman was srebrenica survivor	low
more modern, but just as dumb.	low
"""done,"""	low
i enjoyed reading your post. july 17, 2010 at 12:35 pm	high
two bronze lions, carrying out feng shui principles, guard its doors.	low
"and when i become a technician, i will help the poor and needy by giving them affordable rates."""	high
four comfortable express trains depart the kowloon-canton railway (kcr) station in hung hom, kowloon, making the trip in less than two hours.	high
"""she would have been worth it,"""	high
durant's success trumps the gators	high
'lesson'	low
dear bill:	high
tupelohoneycafe.com	low
"after the flint rally comes a brief tv interview with heston, where he is asked about kayla rolland (again, clear evidence that the local media in flint raised questions about the nra's presence), then an inteview with country prosecutor arthur busch, entirely ignored by critics of the film, who also mentions heston's presence as notable, and refers to the immediate reactions of ""people from all over america"", gun owners/groups who, according to him, reacted aggressively to warnings of having guns accessible to children, much like spanking advocates react aggressively when anti-spankers point to a case of a child being killed or severely injured by a beating."	low
a short bus ride away is cheung sha beach, 3 km (2 miles) long, and popular for its white sand and excellent facilities.	high
google unveils do-it-yourself search engine	high
mary roth executive director	low
since the aspca was founded in 1866 as america' s first humane society, ending cruelty has been our primary goal.	high
you can walk around the peak for impressive views of hong kong, the coastline, and the islands in 45 minutes on lugard and harlech roads.	high
turkmenistan votes for president	high
charles acres called me on a thursday afternoon, just like that.	high
isis' nostrils twitched slightly.	low
as a reward for people who have engaged with the brand in a meaningful way.	high
"""the company is on a roll."""	high
the russian team of yelena berezhnaya and anton sikharulidze narrowly won the gold medal over the canadians jamie sale and david pelletier, who were later awarded a duplicate gold medal because of the ensuing judging controversy.	low
tgi friday's completely lost control of the page and eventually doled out a lot of free burgers.	low
"""except for this small vocal minority, we have just not gotten a lot of groundswell against this from members,"" says apa president philip g. zimbardo of stanford university."	low
"""inside intelligence?"	high
"""so you don't think our kids say to themselves, gee, dad goes off to the factory every day - he builds missiles."	low
"""what in g-d's name could have possessed you to do such a thing,"""	low
and welfare reform is an uncertain solution with an unknown starting date.	low
"""i didn't meet him, jealous old one."""	low
goodbye to girlhood	low
wholesalers issue.thanks for sharing your link.	high
nepthys shook his hands at me like he wanted to wrap them around my neck.	low
tiny drops of blood began to seep out of isis' palms as her brow creased.	low
that's what education did for me.	high
new construction is everywhere, the streets buzz, traffic is increasingly congested, and in the frenetic pace of rush hour everyone in dublin seems intent on changing places with everyone else.	low
please, consider renewing your support of these great kids today.	high
i pulled out my palm phone and looked up a number.	low
mccoy inc., originally founded as a government agency but re-organized in 1993 as an independent not-for-profit, is a county-wide youth services coordinating, planning, and convening agency.	high
"""why doesn't anyone mutiny?"""	low
it slumped to the floor and i realized that it was a werewolf.	low
most bidders dropped out after that price.	low
"""i've been flapping my wings since until i found this school,"""	high
it is the control of nature, and the body and represents the modern man.	high
davydenko out as seeds scattered	low
organized crime was soon to have a formidable adversary in its bid to control las vegas — corporate cash.	low
adrienne only picked at her food.	low
first, there will be all the public observances, including a sold-out dinner thursday at san francisco's tony fifth floor restaurant, which -- like dinners that night at 19 other venues across the country -- will benefit the scholarship fund of the international association of culinary professionals (which child co-founded).	high
hong kong's gamblers are so eager to play the horses that, despite the opening of a bigger and better racetrack at sha tin, the happy valley racecourse is thriving.	high
"""no."""	low
while making light of the difference a day -- or another decade -- makes, child intends to enjoy her birthday thoroughly.	high
glancing back at that gleaming glare, i decided that it might be safer to follow the driver than to wait with the car.	low
"""so i thought i'd wait here for you."""	high
"""that doesn't answer my question,"""	low
"""you don't know what this is like,"""	low
even if it was a real fixer-upper, even if you really were better off tearing it down than living in it, that'd still be a hell of a deal.	high
and time magazine actually called his resume, not his life, an american dream, but it also followed that up with a reference to his life, saying he was one of six children and raised on welfare.	low
"""a marvel, isn't it?"""	high
beijing's announced policy of maintaining hong kong's prosperity and stability makes sense.	high
a re-created street of colonial macau is lined with traditional chinese shops.	high
they are very crowded, especially on summer weekends.	low
outdated baby food found on shelves	low
for [charles blanc] color also represents a kind of ruination. color for him signifies the mythical savage state out of which civilization, the nobility of the human spirit, slowly, heroically, has lifted itself – but back into which it could always slide	high
"""it's been years since i've seen you."	high
other faces washed out, fading into the backdrop of carpets and fake glass chandeliers and the muted hum of the engines.	low
and i still wonder why charles picked me?	low
"wouldn't that be wonderful?"""	high
it is not disputed that bartók's music has great expressive power—perhaps now we can understand why.	high
hanging the prayer flag shares your prayer with everyone else in the world.	high
by accepting my personal invitation, you'll provide yourself and every member of your family with a fulfilling sense of proprietorship, and a steady flow of priceless enjoyment.	high
there was no longer any question: when you wanted some unbridled adult fun, las vegas was the place to be.	high
well, if she didn't pan out, she'd be terminated.	low
unfortunately, because the zooming is rather fast, it is easy to miss the rest of the sentence, so as you correctly note, some viewers got an incorrect impression.	low
where did the great society for all, the one we were told we were building go?	low
what's behind the chopper crashes in iraq	low
otters in post-valdez alaska are clawing their own petro-chemical-burned eyes out in pain.	low
so i shall soothe my quarreling selves with a compromise.	high
they leave pleasant run, generally, ready and able to contribute to society.	high
i had drunk too much, i confess, though we all had.	low
"""but they liked the way (jose) has played and they're giving him a chance."	high
"""you can't hold on forever, even if you don't ever, ever want to forget. how long until the memories slip away? how long until all you remember is this, the ship, the thick red carpeting, the chandeliers, the empty conversations you hold with the other shells who used to be people? when your life, the reason you lived, the people and faces and places, the emotions you felt, who and what you loved, when all that is gone, faded, what will you have left?"""	low
gere cheers sex workers in aids fight	high
"""not if you named it already, you ninny, and i'm sure that you have!"	low
finally, senate okays anti-terror bill manila	high
my mind was on other things.	low
"""thank you."""	high
but this is not the whole picture.	low
"""the predominance of color at the expense of drawing is a usurpation of the relative over the absolute, of fleeting appearance over permanent form, of physical impression over the empire of the soul"""	low
none of this is true.	low
the national association of diaper services, philadelphia, says that since january it has gotten more than 672 inquiries from people interested in starting diaper services.	high
although it is not a tourist attraction, the rock is steeped in tradition.	low
"""wait, nepthys – you said nothing about vampires."	low
none came.	low
"he said he had a ""business proposition"" for me."	high
as inflation soars, zimbabwe economy plunges	low
"""learn more"""	high
i undid the strings and let the pouch sit on my palm so that i could see the stone inside.	high
"""i need to file a missing persons report."	low
new indonesia calamity, a mud bath, is man-made	low
"""time out!"""	low
in 1903, officials of the san pedro, los angeles, and salt lake railroad arrived in las vegas, eager to secure a right-of-way for their los angeles–salt lake connection.	high
"but when gailhaguet sought guidance from a french government official, he was told that ""tokhtakhounov's money is bad,"" the affidavit said."	low
you help jameson campers reach for them.	high
i am grateful for your continued partnership in our pursuit of these shared values.	high
peter pan flies into chapter two	high
"""i did a lot of walking, got an interview and got a job and an opportunity of a lifetime,"" orellana said."	high
i noticed that there were some people on the street, people the same color as the soiled buildings.	low
"""no?"""	low
spanish journalist seized in gaza	low
the clubs and bars of wan chai, long the center of seedy nightlife, have become almost respectable.	high
"i thought he was surprised at my dexterity when his jaw dropped, but he shouted, ""no!"" just before everything changed."	low
fabrics from china are a bargain and well worth taking home.	high
i tried to slip along the edge of the crowd.	low
"""tell me,"""	low
it really looks the part; the tourists know its name even before the guide can translate it.	high
internet boom in china is built on virtual fun	high
and this time apart will make you stronger and make you realize marriage is work and you need to put some in or the marriage dies and you are left with an empty hole in your heart.	low
silent.	low
"""come on,"""	low
"""maybe we're already traveling at the speed of light."""	high
please, hop in.	high
"""personal reasons,"""	low
las vegas honour for tiger pair	high
i've visited plenty of farm-to-fork restaurants, and this one may be the best i've seen at self-marketing.	high
stopover crises counseling for youth.	low
"""leaving your wife, i mean."	low
russian ship sinks, 18-member crew missing	low
the old soviet guard?	low
in addition, upjohn is offering a one-time retirement bonus equal to six months of base pay.	high
lee in pre-world cup injury scare	low
the 32% state-owned dsm had eight million guilders of extraordinary charges in the latest quarter, mainly to reflect one-time losses in connection with the disposal of some operations.	low
what would our lives be without color?	low
macau has an ample supply of portuguese wines.	high
"""launch the second probe."	low
walls filled with off topic conversations at best, vile language and real antipathy for the brand at worst.	low
dublin has international restaurants galore, and the new irish cuisine is built upon fresh products of ireland's seas, rivers, and farms.	high
pay a visit to the casa museu da taipa, and you'll be able to get a glimpse of how macanese families lived in former days.	high
here's what i need you to do, to make sure we prevail: first, i need you to sign and return your petition to the u.s. secretary of agriculture.	high
children love riding on hong kong's antique trams.	high
you think i'm kidding, but i couldn't be more serious -- that honda is a visceral reminder for people of how the american consumer has left detroit in the dust.	low
franklin has opened up a whole new world for me.	high
he knew the war would soon be over and he would be heading home.	high
"""don't do this, kid!"	low
infielder jose nieves is likely to be sent down, but since he is out of options, he would have to clear waivers before he could join triple-a salt lake.	low
"""there is finally some sort of sense in the market,"""	high
porn ring scandal reaches australia	low
·win a ban on the usda bird poisoning.	high
social networking goes mobile	high
although the banyan trees that once flourished here are now no more, the often-restored complex has remained a focus of local buddhist activities.	low
standing in the center of the church, i took out my cell phone and called the police.	low
that just shows you do not fully understand the cap and trade model....or the global financial crisis.	low
the part of my mind that remembered four months in noram during the great cleaning sent me rolling across the floor.	low
siesta cuts risk of heart disease death, study finds	high
"""accidental"""	low
the american society for the prevention of cruelty to animals	high
"we try to be even-handed in opposing all terrorism, although we recognize that the greatest terrorist threat in the world today comes from radical muslims who falsely believe that allah approves of their criminal behavior against israel, the united states, russia, india, the philippines, australia, and others whom they falsely believe to be ""waging war against allah."	low
travelers's employee benefits group, which includes its group health insurance operations, posted earnings of $24 million, compared with a loss of $3 million last year.	high
"i would not be happy, thus separated from it."""	low
i know you're committed to ensuring today's children have safe, healthy, and positive summer experiences.	high
can you believe it?	high
under its conductor, david atherton, it offers western classical works and new works by chinese composers in a september-to-june season.	high
and then we did make love.	high
"their blast furnace, ""hopewell,"" was the very first blast furnace in the area."	low
many of the children have no homes; no memories of joy from past holidays.	low
the mcalpine family, which operates a number of multinational companies, including a london-based engineering and construction company, also lent to meridian national $500,000.	high
he leapt over the pews, soaring like a grasshopper, and drew a gleaming knife in midair.	low
now, i'm not saying the service before my camera-flash was bad, because it was awesome.	high
in washington, contractors take on biggest role ever	high
"""you will?"""	high
antie will be implemented on a tiny road warrior robotic system.	high
growth continued for ten years, and by 1915 the town had telephones, round-the-clock electricity, and a growing population — many of whom worked in the railroad repair shop.	high
and in thanks for your gift of $15 or more, you 11 receive a free birdfeeder.	high
it was about driving down streets where we truly did not belong and were not welcome.	low
"""this is one of the strongest works i've read in ages."	high
costner appeals in casino wrangle	low
"""let's not get fucked up tonight, though, okay, rache?"	low
the petition was lost among paperwork and bureaucratic procedure.	low
it's hard enough for her to make good decisions when she's surrounded by support.	low
"""i would not have thought it possible."""	high
"""i had a hunch you'd be at arthur's today,"""	high
i find this topic fascinating.	high
sex torture claims hit russia army	low
reduced first-time drug use by 46%	high
airlines: uk airport runway unsafe	low
"attack video saddens ""friendly fire"" widow"	low
"i was disappointed, though not surprised, to see that today a conjunctive labeling law dictating that ""sonoma county"" be placed on every label on wines produced from grapes grown in sonoma county was unanimously passed by the california legislature ."	low
the insurer's earnings from commercial property/casualty lines fell 59% in the latest quarter, while it lost $7.2 million in its personal property/casualty business, compared with earnings of $6.1 million a year ago.	low
if i am capable of love, i loved tasha cortez.	high
and that's our vow to work hard to protect our country's wildlife and the wild places on which they — and all of us depend!	high
"and i invite a neighbor, one nice, lonely man --"""	high
"this cruel, unethical wolf-hunting practice is called ""same-day airborne land-and-shoot."""	low
it's strange how one can write delightedly of the happier moments of life, forgetting the things that one would forget by remembering fully the things one would remember, and suddenly the forgotten, in revenge, rears up to savage the unwary.	low
because it's so much fun to do so?	high
2. rush a special donation to help our alaska allies overturn this odious new law.	high
then a looming shape to my right fell away, and i saw him in a flash of the strobe, his black eyes staring deadly into the crowd.	low
they do not have the resources necessary to purchase gifts or food for a holiday meal.	low
mbeki: 2010 world cup planning on track	high
"one night during n'apulco's mild winter, tasha returned to the flamingo, saying, ""nardo!"	high
that's because while there is a so-called war on drugs, there is no war on poverty.	low
iraq unveils new security plans	low
what is terrorism?	low
many people need our help.	low
a sharp, flat, flint rock split tucker's forehead and was buried deep and solid like a part of a halloween costume complete with a drop of blood just starting down toward his nose.	low
in short, fun for everyone!	high
by using the same sensational bs tactics you rail against, instead of a balanced and fair assessment you render the entirety of your rant incredible.	low
"you see, the usda found a loophole allowing these protections to be lifted for ""experimental"" activities."	low
enthusiastic, even.	high
for women, nothing's like the smell of men's sweat	low
the biggest tragedy is that the problems don't go away; they only grow.	low
as a homosexual, one risks horrifying their parents, other family members, and friends to the point of losing all contact with them, ruining their career, being condemned by their religion, being beat up for publicly displaying their sexuality, and much much more.	low
the urban mission branch is reaching out to middle school youth with programs based on caring, honesty, respect and responsibility for themselves and others.	high
dow jones & co. said it extended its $18-a-share offer for telerate inc. common stock until 5 p.m. est nov. 9.	high
"""severely admonished"""	low
astronaut's arrest tests nasa's mettle	low
he laughed.	high
if you plan to visit during may, the carnival atmosphere of the cheung chau bun festival, with its high bamboo-and-paper towers covered in sticky buns, will fascinate the young ones.	high
experts offer advice on salmonella	high
i demanded, squeezing his throat until he began jerking his head madly at the sculpture.	low
"""come on,"" said nepthys, ""you could use a drink."""	high
peretz orders idf to respond with force to north border attacks	low
this is why we decided to send you your special sheet of labels.	high
unlike other services, with dtv, there is no equipment to buy.	high
"politics-us: reprieve for officer who denounced ""immoral war"""	high
mistrial declared in teacher-student rape case	low
"even after the ethics committee admonished torricelli on tuesday night, one of his most important political supporters, senate majority leader tom daschle, d-s.d., continued to defend him, stating that the panel had found chang ""a witness wholly without credibility."""	low
apparently i was so successful that it lasted a week and a half.	high
"the ability to target your demo is really terrific, but you're in danger of creating a relationship with fans that ultimately is built on a ""what have you done for me lately"" foundation."	low
some of the things they've done down there are amazing, and the community garden is a great bridge to the surrounding neighborhood.	high
medical ai were even more expensive than the barkeep.	low
her skin seemed as smooth and as polished as the bed's teak frame.	high
goodwill has devised the programs that turned your investment into results.	high
…i thought as much.	low
sales for the full year were $6.6 billion, up 13% from $5.8 billion.	high
the teens have also decided to raise money to provide camperships for other campers because they know what jameson has meant to them.	high
guangzhou's most important buddhist monument is the 1,400-year-old temple of the six banyan trees (open 8am–5pm).	high
the number and severity of terrorist attacks worldwide has increased dramatically, as has the number of active terrorists.	low
i almost dropped it; i expected it to weigh no more than a holo.	low
if you have any questions, please feel free to call myrna weinberger at 251-9467, ext. 256.	high
mancuso sparks u.s. celebrations	high
we could take that oil-stained soil and those rusted factories, and create something new and beautiful.	high
memory, as gertrude stein would say, is funny.	high
when i took a victory lap and hand-wash break in the mall, i was happy, not in a smug superior way, but in the knowledge that i had avenged myself against the whole sunday-at-the-mall culture that i felt smothered by.	high
the effects of spanish colonialism are both far-reaching and deeply embedded in both countries.	low
the traditional qing dyna­sty style of the mansion is enlivened by a few west­ern touches: a baroque-style ceiling and stained glass above the doorways, showing the builder's up-to-date attitude at the time of construction.	high
i sat sideways in the armchair, feet dangling over one arm, neck resting against the other, absently tracing invisible lines between the stars outside my window as i ruminated on the situation.	low
today, i kept it simple.	high
the recently launched www.hr5034.org website is the creation of the national beer wholesalers association and and appears to be the repository all the misrepresentation, ignorance and misleading ideas supporters of h.r. 5034 could possibly muster.	low
zheng joked, leaning back in his chair with his glass of wine.	high
i pulled my t-shirt's sleeves down my arms as far as they'd go, but i wasn't ready for cold.	low
"""but an artist who would stay first among his fellows can tell when he begins to fail."""	low
you could step three feet to the right and do the same thing, and you would end up buried alive in a nearby rock face.	low
more pleasantly, you can browse among lanes of antiques, flowers, herbs, fruit, goldfish, songbirds, and more.	high
i had an urge to cover amy's eyes.	low
how long until all you remember is this, the ship, the thick red carpeting, the chandeliers, the empty conversations you hold with the other shells who used to be people?	low
we spun around three times, and then something flashed across nepthys' hand and he shook a spray of blood onto the dust.	low
your georgia o'keeffe membership, please note, includes free admission to all art-related activities of the ima's young friends of art group.	high
from what i see, the magazine's editorial staff and fresh new look and content may soon be granted a fifth national magazine award.	high
"""the democrats have the unmidas touch"""	low
"as a matchmaker you will receive a description of ""your match"" and be identified as a matchmaker on a plaque in the big sisters office, in the agency newsletter and annual report."	high
i have the urban explorer fascination.	high
we are supported entirely by donations from generous individuals, corporations and foundations.	high
you'll enjoy four outstanding restaurants, nightly entertainment, an exciting casino, a fitness center and world-class spa — and more!	high
no robot has yet been constructed, however, that could pass undetected within a colony of the red harvester ants species pogonomyrmex barbatus; nor has a robot managed to pass undetected in a society of insects while combining in its design several different behaviors and the thresholds of stimulation required to switch between them.	low
the place is practically deserted.	low
idf shells lebanese army positions across northern border	low
my arms shook from the force of his throw.	low
the program is coordinated with the university of the district of columbia.	high
zoo polar bear to have root canal	low
here, arched bridges, pagodas, fish ponds, and stands of bamboo create the mood of a timeless chinese painting.	high
the 1970 clean air act is a landmark statute, deserving of thoughtful improvement.	high
he gave me a half-hearted wave that made me wonder what exactly we were chasing, and whether i should be wearing body armor.	low
jet flips in snowstorm, none dead	high
she did!	high
i'll be waiting for your reply.	high
"he studied me, then said, ""i'm sorry things happened this way, bernardo."	low
col. paul tibbets, the pilot who would drop the world's first atomic bomb over hiroshima, japan, was commander of the unit and chose the men.	high
at this wonderful time of the year, when people are celebrating, (over, please)	high
the university's fung ping shan museum, 94 bonham road (open monday–saturday 9:30am–6pm, admission free) holds a significant collection of antiquities: bronzes, dating from 3000 b.c. , and ceramics, including han dynasty tomb pottery.	high
but caring adults like you can reach out and help.	high
it hadn't seemed relevant, somehow, given that i was still reeling over the explosion, the deaths of my crewmates, and the rescue.	low
he looked hurt and rapped on the ground with his finger.	low
my grandpa was alert till the end, but when i last saw him at age 92 everything he wanted to talk about was 70 years in the past.	low
they need to be identified and attacked.	low
he is the pride and joy of this loving family!	high
i think plenty of brands have heard the siren call of facebook ads.	low
included in your gift set: nature hikes in the white mountains nature walks in the new hampshire lakes region quiet water canoe guide: new hampshire/vermont	high
the hunchbacked being who let us in held out a scraggly paw for him to slap.	low
"""we're not here to browse,"""	low
by way of formal tourist attractions, pak tai temple, built in 1783, has some fine carvings and a great iron sword said to be 600 years old.	high
there are still a great many factory outlet stores with reasonable prices.	high
"""so instead, you would write – what?"""	low
the best indicator i can give you of the positive effect our year-round contact has is the growth in and deeds of the youth leadership teens.	high
"say ""no"" to the barbaric practice of same-day airborne wolf killing."	low
something whined as it spun past chad's ear, and he heard a sharp, meaty thunk just behind him.	low
next, workers decided to form the ecumenical coalition, an organization of local religious groups which spearheaded the attempt to reopen the youngstown works.	high
illusions are powerful around here, it seems.	low
it's been over a week, and i want to dance.	high
but you can join the crusade to stop animal abuse and neglect, by making a generous contribution to the aspca today.	high
documented homosexuality dates as far back as ancient greece and other cultures of the time, where it was considered to be a very normal and natural occurrence (emond).	high
tests of drug to block h.i.v. infection are halted over safety	low
and then we'll work to find loving homes for them	high
stinky but true: men's sweat is made for love	high
us to urge nato afghan spring offensive	low
please accept the enclosed temporary membership card.	high
ninety seconds from the bomb drop, tibbets put the plane on auto-pilot.	low
until then, preserve your own life, and do not give away anything that would cause you regret.	low
the use of white and black in dress and architecture also became a way of distinguishing oneself from the vulgar, normal, lower classes.	low
"""look what i found,"""	high
when asked if he thought homosexuality was caused by a gene, he commented that he thought that it was more of an instinct.	low
black and white became a symbol for the superiority of man's intellect and technology.	high
the new england woods disappeared, even the greatest pines shrinking to insignificance as they mounted the sky.	low
but for each girl served, more are left unserved.	low
please, make a tax deductible gift to community centers of indianapolis in 1999, and know that company is playing an important part in meeting the needs of its community.	high
troops massing around somali town	low
"""is close to us -- he is a good guy, he will do it."""	high
but it would be expensive, and the governor, the mayor and their friends in washington will have to look at long-range ways to pay the bill.	low
but even if you're not, try this out sometime.	high
i have confidence they will change, retool, improve, live up to their responsibilities.	high
the vampire glanced up when he saw the crowd split and his eyes flashed when he noticed us.	low
"""i don't know much,"""	low
in 1998, mccoy, inc. led two efforts that, we believe, will help our community continue to take the steps necessary to help all young people grow up and develop well.	high
i turned to keep going, but he caught my arm again.	low
""" --who took me to -- what?"""	low
the first section of the development, measures 231-271, begins with a big d-minor chord which immediately establishes d as the tonal center for the section.	low
never mind that they did so not out of some humanitarian motivation, but because of the taliban's violent enforcement of the ban on opium poppies.	low
two of them told me yesterday that as a group they decided they had to earn the right to ask others for help by accomplishing something real to help themselves.	high
gunmen kill 11 in iraq tv raid	low
so our work must continue.	high
the post not only taught me something about the grammar of such images, but more importantly led to me realising that there is a grammar to look for in the first place.	high
bomb kills 18 on military bus in iran	low
family pets are improving recovery rates of patients at columbia hospital, milwaukee.	high
if you have any questions, please call me at 241-2661.	high
i didn't imagine that nepthys had done it, and it wasn't without alarm that i ran after him.	low
rick's cafe, 78-82 jaffe road, is a long-time disco that's still popular.	high
"""this has nothing to do with marty ackerman and it is not designed, particularly, to take the company private."""	low
au regrets sudan's expulsion of un envoy	low
in the mid-1980s, wynn began plans to reinvigorate las vegas with a new resort.	high
---- the development of community-wide supports for the positive growth of all marion county young people.	high
"""i thought he might stab you."" roy said and craned his neck forward to look at tucker's face as the other boys began to crowd around at a respectful distance."	low
research shows that ants do change their behaviors based partly on their perceived life expectancy (moron, et al, 2007), and that task-switching is partly genetically controlled by a switch in gene expression as the individual ages (ingram, et al, 2005).	low
"we aren't special."""	low
"""sarah mcgrath, the editor at riverhead who worked with ms. seltzer for three years on the book, said she was stunned to discover that the author had lied."""	low
eight us soldiers killed in zabul helicopter crash	low
zheng looked skeptical.	low
mccollum understands it this way -- otherwise he would protest against the plant being mischaracterized.	low
immediately following the arrival of e♭ in the bass, c♯ (d♭) is established as the tonal center for the final transition to the second theme.	high
one of the areas we've decided to focus on is development.	high
because you are an organization that cares, you are invited to become an integral part of this fabulous event by becoming a corporate sponsor for jcc auction '99.	high
"""of course,"""	high
bars with views and live music include sky lounge in the sheraton hotel and towers, tsim sha tsui; and cyrano in the island shangri-la in pacific place.	high
i out of here.	low
"""i did not expect you --"""	low
they'll be glad to know it is catching on among the under-60 set.	high
did this with my aunt in griffith park after the last bout of fires.	low
opera canceled over a depiction of muhammad	low
making peace from victory over poverty	high
audubon protects birds.	high
"""interesting."""	high
chad strained and pounded the rock into the iron hole until he could smell the dust.	low
the avon, conn., company's stock hit a high in 1983 after it unveiled its adam home computer, but the product was plagued with glitches and the company's fortunes plunged.	low
xerox corp. has told employees in its crum & forster personal insurance operations that it is laying off about 300 people, or 25% of the staff.	low
anna nicole smith fans mourn in cyberspace	low
minister slams airlines on carbon	low
this weekend reminded me that i'm not done learning.	high
the washington-based conservation group says more than 530 restaurants have signed on.	high
what a summer!	high
see here how they form a pattern, very similar to this?	low
"he assured her that it was nonsense, but that gailhaguet ""knows my name very well -- he tried to help me, and later he made stuff up to scare you so you would not connect me to him even more."""	low
so, please don't wait another minute.	low
i started wondering again how reliable my guide's credentials were.	low
inter milan set serie a win record	high
"as ani kunga explained, ""prayers, wishes, hopes, aspirations--someone, many people, may share those with you."	high
neutralizing terrorism	low
"if – """	low
(it does not, in fact, contain any ingredients from tigers, but does promise to cure a wide range of problems such as colds, headaches, rheumatism, gout, toothache, and scorpion bites. )	low
new iraq terror tape calls for abducting foreigners	low
"""anything under $6 million would be a bargain,"""	high
you'll find hong kong easy to get around, the people helpful, english spoken everywhere, and food that lives up to its reputation.	high
it got worse as we drove into residential areas, looking for those cheap houses.	low
"""bleak,"" commented zheng."	low
confidence.	high
they look more like workers in a bakery.	low
returning successful patrollers have an even greater effect on foraging activity: foragers will not leave the nest unless a patroller returns (gordon, 2002), and the rate of foraging in a colony can be controlled by rolling glass beads coated with cuticular hydrocarbons extracted from patrollers into the nest (gordon & greene, 2003; greene & gordon, 2007).	high
gronholm ahead as solberg crashes	low
guinea: plan offices close as country declares emergency	low
if ibm has miscalculated the demand, it will suffer badly as both the high operating costs and depreciation on the huge capital investment for the east fishkill factory drag down earnings.	low
stunned, allan slowly gathered up the pages and placed them in order.	low
here is some advice to take to heart...	low
study: male sweat causes female hormones to rise	high
the coalition drafter letters to the lykes company asking if a group of workers might purchase the mill and run it collectively.	high
it's an ideal way for the visitor to reach outlying sights and villages.	high
live with this.	low
i could perceive nepthys' sword flashing over me, and i heard steel crack, then bone.	low
don't believe me?	low
"pleasant run children's homes... ""where good kids get better."""	high
people became excited and waited for the mills to reappear, but they never did.	low
faded squares of fabric, strung together in repeating blue-white-red-green-yellow chains, crisscross the branches of bare-limbed trees.	low
he spoke of his art with the enthusiasm of a seven-year-old.	high
silly and substantial	low
'good'	high
as it has been an exciting year for all of us, mccoy, inc. cannot do its part without the support of organizations like yours.	high
even if your life requires four wheels, you can use a bike for local errands.	low
he knew it was too late to explain that he was trying to get a smile out of roy.	low
i noticed when my back hit the wall that i was walking backwards.	low
"""my god, yes, yes, yes!"""	high
police break up kosovo protests	low
the complications in her character serve to undercut the ostensible didactic intent of these stories.	low
"because i've been grading all damn day and am as tired as a swearengen of hearing other about the finished semesters of pretty much every other academic blogger, i thought that it might be best to avoid jealously lashing out and scribble a ""best of acephalous 2009"" post."	low
"""you will?"""	high
"but he said promotional material such as posters and cd-roms can be ""embarrassing."""	low
but coleco bounced back with the introduction of the cabbage patch dolls, whose sales hit $600 million in 1985.	high
tiffany nodded, but kishori spoke before the other woman could.	low
to help them establish themselves in the community, the pleasant run emancipation fund was begun in 1993 by private donors who wanted to provide a measure of financial support for those leaving our programs.	high
"""making sure that practicing psychologists are giving patients interventions based on the best available psychological science should be the apa's priority,"""	high
"""i have never seen as much interest in the sale of any coin in my 30 years in the business,"" said lawrence r. stack, the company's managing director."	high
"""we're gaining 1,200 new customers each week,"""	high
japanese whaling ship won't accept help	low
hong kong is no longer a factory outlet center since much of its clothing manufacturing has moved elsewhere.	low
alice, sent to a group home to get help because of severe behavior disorders;	low
what's left behind when an economy collapses?	low
hong kong has a vast range of the most high-tech audio-visual, sound, and screen equipment.	high
"grossman said the heisman hoopla ""didn't affect me last year, and i don't think it'll affect me this year."""	low
he was blinded at 15 by a serbian missile.	low
bryant's boot may have salvaged bucs' season	high
at least 130 die as blast levels baghdad market	low
svindal claims are golden double	high
kuerten returns to winners' circle	high
this theory, which defined urnings as males who turned to other males as sexual partners, was published in twelve pamphlets by ulrichs, starting in1864.	low
the rich sculptural effects on the façade mix eastern and western symbols: familiar saints, chinese dragons, and a portuguese caravel.	high
hong kong is full of giant malls.	high
"""this is cosmetic?"""	low
"""peyton came to practice this spring,"""	high
she wrapped her arms around my stomach.	high
he shook the papers at allan, raising them like a belt above the head of a disobedient son.	low
"""a witness whose credibility has been called into question by the department of justice, a united states district judge and his own conduct."""	low
gratitude of a free nation?	low
"i mean, where do the dryads fit in a place like this?"""	low
in joining scs, you join the ranks of those who believe that bringing art and art education to the city makes life better, richer, and more rewarding for the entire community.	high
one of our volunteers will be contacting you soon.	high
most likely: she would be meat --there is a reason why stopboxes are most often used in kitchens.	low
he didn't look very surprised.	low
no one knows for sure, and it is possible no one ever will, but that surely does not stop everyone from coming up with their own theories and beliefs on the matter.	low
the gold is still there.	high
only 86 participants successfully returned for the second session, during which they indicated how much success they had had at keeping their resolutions.	high
us, north korea signed nuclear memo	high
sarah frowned.	low
quite simply, wwf must do even more to safeguard the tigers, rhinos, pandas. whales, and other creatures that still remain in the wild.	low
snow's too deep even for snowmobiles	low
language plays a complex and integral role in the development and redefinition of an identity, particularly when that identity has been oppressed and subsumed by a dominant other for as long as that of the indigenous peoples in latin america has. in particular i will examine two divergent yet remarkably parallel cases, that of the maya in guatemala and the nasa and guambiano peoples of colombia.	high
"in ""lust,"" the priest informs toyoo ""those creatures took advantage of your fair looks and tempted you."	low
